time,Est_V1,Est_V2,Est_V3,Est_V4,Est_V5,Est_V6,Est_V7,Est_V8
2008-10-06,3.942151,2.340268,1.1591079,1.2019508,3.2493253,1.7131345,1.265299,1.3478564
2008-10-07,0.90876436,0.6142061,1.578611,8.6177635,6.8723316,1.5461797,8.450516,9.626519
2008-10-08,0.47998354,0.3431866,0.24550353,0.25291064,0.7190534,3.1054332,1.1081346,1.7439367
2008-10-09,0.41286615,0.3193586,0.21601167,1.6774226,3.1502018,0.25587866,0.6033088,1.5073581
2008-10-10,0.3002419,0.09854815,9.880198,0.5171762,0.0069722994,0.17837806,0.13442174,0.0012488409
2008-10-11,0.018482005,0.0068175495,0.021552144,0.004097782,0.01495874,0.00031816415,9.32687e-05,0.07977953
2008-10-12,0.033685554,0.040996753,0.011850725,0.008627987,0.28765807,0.029789496,0.004972934,0.031697743
2008-10-13,0.07477196,0.0031414812,0.02287329,8.302964e-17,0.017889785,0.061833985,0.019766787,1.8287428e-05
2008-10-14,0.0371652,0.0,0.00016282458,0.0,0.0,9.3572686e-05,0.0,0.0
2008-10-15,0.10027543,0.026706839,0.05495405,0.01014012,0.032952182,0.050234493,0.013444706,0.08789848
2008-10-16,0.03221664,0.07290021,0.06243108,0.00974046,0.13468677,0.0024728817,0.00067385647,0.011155267
2008-10-17,0.47279826,0.84688497,0.19003467,0.15604801,1.3559585,0.24902973,0.17281036,1.3659724
2008-10-18,0.62875956,0.71548563,0.34486243,0.51825166,0.58056104,0.43729636,0.054663215,0.04657106
2008-10-19,0.0043419586,0.0015915486,0.023384398,0.000388302,0.0054015783,0.0013959239,0.0014738931,0.0014244571
2008-10-20,0.020800289,0.001655252,0.0507651,0.00028950875,0.014875161,0.00048399778,0.0003366362,0.0014428684
2008-10-21,0.006821574,8.109748e-05,0.018779539,0.0004998856,1.0072691e-17,0.053689435,0.10254815,0.0121220695
2008-10-22,0.060252223,0.063509434,0.02055112,0.008639057,0.14204717,0.004150548,3.200397e-05,1.5021752e-05
2008-10-23,0.40668446,0.41365665,0.021718424,0.045461632,0.792261,0.23988059,0.14325446,0.28208643
2008-10-24,2.1231973,1.4012977,6.4654727,3.729879,2.5592773,4.8449683,2.8374777,2.070586
2008-10-25,2.074629,0.34077233,0.72703934,1.0205247,2.7846422,0.5774484,1.376826,1.3514535
2008-10-26,3.4016812,1.8038522,1.7306105,0.65889674,0.2870779,0.34927332,0.04363122,0.0072850334
2008-10-27,6.88157,1.1644639,6.236008,2.709945,1.598747,3.3563478,0.9672734,0.32340974
2008-10-28,1.5897928,0.7133036,2.913211,1.5225712,2.1459453,2.006796,1.1985486,1.181764
2008-10-29,9.587629,7.945818,6.3371115,6.746654,9.541828,6.060938,7.797415,10.761997
2008-10-30,2.6668866,3.8846529,3.289162,4.3362,5.5879507,3.6502879,5.2640586,5.2307434
2008-10-31,11.80289,6.4605613,5.685122,4.1702576,3.1962953,3.8518279,1.7009513,1.6557089
2008-11-01,0.4080971,0.23447324,0.026629012,0.0076193283,0.016871125,0.000121219826,0.0018457127,0.0058599026
2008-11-02,1.333941,0.1642465,0.08061607,0.04943801,0.84620243,0.16957507,0.052706525,0.119896285
2008-11-03,1.8393216,1.0325919,0.9749024,1.4354466,2.2335782,4.2525415,3.7632966,2.2101724
2008-11-04,4.793929,1.417598,9.87706,3.410108,2.8495834,6.3280463,4.910771,4.0225253
2008-11-05,4.5921974,0.46039718,5.8932967,0.18993226,0.36588416,5.7176805,0.7369355,0.3095745
2008-11-06,1.824079,0.2676812,1.4762976,1.4616814,1.0042446,4.8061185,4.677068,3.7143242
2008-11-07,0.795753,0.5568637,0.94427764,1.4565082,1.4580214,1.144189,2.6445475,2.848373
2008-11-08,1.1454363,0.07817198,0.8190232,0.3074534,0.026537303,0.04719173,0.006538191,0.036100596
2008-11-09,0.0,0.033616025,0.0061492026,0.01828502,0.04000256,0.01056835,0.0011454567,0.021011628
2008-11-10,0.6533152,1.3122431,0.30885786,0.3345211,0.42870897,0.6694265,0.076738566,0.21070644
2008-11-11,10.173465,3.0345438,19.091532,6.0424805,4.918513,11.5218525,8.765105,7.030439
2008-11-12,0.20494084,0.0011559546,0.037747987,0.10521628,0.04248331,0.69245374,0.17605288,0.025125787
2008-11-13,12.507909,2.6141527,5.2082376,0.8375664,1.6856172,1.0588499,1.0023234,1.8564194
2008-11-14,2.1439402,1.4071578,2.0417304,1.7517983,2.088387,3.1411846,2.5726774,2.9522066
2008-11-15,1.5321435,1.7978593,0.257114,0.82580256,1.6393507,0.10736587,0.07009316,0.6287843
2008-11-16,1.3694947,1.4313419,1.924561,2.6312609,2.5882015,4.1112833,3.7763522,1.6264207
2008-11-17,3.6667442,0.9377807,8.189949,0.5202096,0.09463767,0.4351199,0.24223237,0.017519772
2008-11-18,0.055341806,0.0022391954,0.0002826479,0.02388828,0.011786604,0.0008616743,0.00060180033,8.975305e-06
2008-11-19,0.18659037,0.07958423,0.03803833,0.036867484,0.037725933,1.2012999,0.09177982,0.03400181
2008-11-20,0.6392085,0.042606883,0.11866325,0.06182033,0.5458606,0.012145739,0.049992807,0.07922801
2008-11-21,0.5584428,0.6484997,0.14997737,0.2135567,0.77809894,0.432327,0.08419834,0.31945705
2008-11-22,0.56747645,1.2817935,0.36681798,2.3756628,2.3569329,0.51079476,3.5027044,3.042124
2008-11-23,2.481816,1.3889606,0.8928956,0.6766359,0.19499895,0.048716865,0.009374599,0.012004887
2008-11-24,1.6908257,0.48381814,0.088727325,0.040781204,0.13832577,0.030104699,0.013541223,0.04961976
2008-11-25,5.195831,1.0228701,0.6027804,2.5259497,3.7827494,1.9707621,4.5000844,3.8327374
2008-11-26,1.6124052,2.0626323,0.36392477,0.3951807,0.4779757,0.2707042,0.051625412,0.107424356
2008-11-27,1.5361608,0.1414559,0.452717,0.10718725,0.2914613,2.530339,0.6216021,0.92354316
2008-11-28,7.891997,1.7468967,4.718596,1.5298418,2.6816702,0.34759617,0.7147403,1.4093632
2008-11-29,5.302973,1.2869498,4.1680555,1.6664643,1.7510319,3.2155128,2.4523213,1.658393
2008-11-30,7.1666384,2.108351,8.808738,2.7848368,1.591894,7.6162853,1.656666,1.3619701
2008-12-01,13.593675,8.141511,10.892366,11.173147,9.322891,10.485696,10.562796,9.129785
2008-12-02,6.9196005,6.3402634,1.4409744,1.938657,2.2397132,0.7117626,0.27281117,0.46785715
2008-12-03,1.7839212,0.26637748,7.461189,5.4695797,3.218692,5.9572964,5.5895476,3.481467
2008-12-04,1.2412968,0.813973,0.05544796,0.021442601,0.06497953,0.00061155,0.0010981143,0.006446023
2008-12-05,0.25225648,0.30386463,0.4164761,3.39038,3.3536508,0.60626763,4.321524,4.363119
2008-12-06,3.292429,3.219411,3.2428129,3.6883416,4.0593324,8.377433,8.2307005,5.709908
2008-12-07,2.6968982,2.0738456,2.2244074,0.67256725,2.3802145,2.045872,0.5670781,1.3079128
2008-12-08,0.9164914,4.2099433,0.59162855,2.8511312,2.1476624,0.744268,0.3689233,0.9453593
2008-12-09,0.4979185,0.42192894,0.14065525,0.16071282,0.9598087,0.10745438,0.17539296,0.79291075
2008-12-10,5.10741,2.679376,3.6292725,4.166125,6.2016478,2.7770262,5.1109056,3.1040924
2008-12-11,0.00045255493,0.0017206995,0.01096367,0.0,0.0051181694,0.04543487,0.004055238,0.000925967
2008-12-12,4.876634,1.6460291,2.8083057,3.2096553,2.5508406,2.5225139,4.081905,2.737317
2008-12-13,0.61641353,0.30238497,0.15467337,0.06449847,0.03713812,0.0072893966,0.004606963,0.07568541
2008-12-14,1.0603359,0.07812304,1.1641914,0.5144877,0.5387747,1.7665229,1.0597367,0.5010654
2008-12-15,4.273125,1.5225916,3.3948514,0.99904394,1.0832924,1.2275187,0.5826832,0.588678
2008-12-16,1.6923741,0.37604922,2.6553047,0.13179953,0.1352036,2.386761,0.5950345,0.017759837
2008-12-17,14.432638,5.5104923,9.378401,10.493145,9.975773,11.158111,11.214831,9.806403
2008-12-18,2.6933515,1.591398,1.5080826,1.9907984,3.0804894,7.1224136,6.3046966,5.842598
2008-12-19,5.5611615,6.5693846,1.8252386,3.1639824,5.5569053,8.982852,7.218068,7.678631
2008-12-20,11.771494,5.12966,8.717924,7.139862,5.108528,4.046403,6.8922276,7.3855567
2008-12-21,8.097142,3.6863601,2.586474,2.110197,2.7418275,6.0784254,5.1465335,6.2535086
2008-12-22,6.650294,3.3902755,6.1560326,5.843422,4.80469,6.0543003,8.81232,6.86556
2008-12-23,8.435478,3.1715913,5.254905,2.9937096,3.4807763,5.2489257,6.76648,6.1799326
2008-12-24,9.367733,5.068595,7.56614,7.136062,7.31132,5.158038,7.142315,6.7668066
2008-12-25,1.6050934,2.0161726,0.4271826,0.784397,1.816095,0.37650043,0.21436611,0.4385734
2008-12-26,3.9007652,3.9874496,3.8959837,4.914113,4.792964,3.8351364,5.5487127,3.3337655
2008-12-27,0.9690335,0.5263346,1.78377,2.2844098,0.9061874,1.6574365,2.969145,1.2950364
2008-12-28,0.037610285,4.6188103e-05,0.032737672,0.0,0.000489878,0.0003069849,0.009911265,0.0016016338
2008-12-29,0.69643754,0.012060379,0.1281891,0.012056773,0.018411715,0.0007403916,0.0027961528,0.013982128
2008-12-30,5.2783546,2.308595,4.444121,2.607749,1.324118,2.7434344,0.33384177,0.2416281
2008-12-31,3.7399673,3.7564018,1.023341,2.3802435,5.474654,4.3781753,5.7384753,9.292309
2009-01-01,11.249544,11.689588,7.7232623,10.304415,11.417127,8.143124,13.544048,14.756476
2009-01-02,2.1000009,3.1433523,1.2448878,2.0791001,2.7257547,9.452819,3.3596644,4.8584943
2009-01-03,6.5612354,5.008941,4.987411,5.254741,7.631382,5.38705,10.1725445,9.520203
2009-01-04,19.402615,17.162592,14.214653,14.103865,14.910678,14.866653,17.772053,9.972761
2009-01-05,0.48669982,0.58240926,2.5343776,4.9228907,3.1628983,0.8397703,3.5930793,3.0768113
2009-01-06,1.1623617,0.4374645,3.3259544,4.49034,3.4607668,2.7713435,5.526145,3.785811
2009-01-07,3.8383265,6.2425017,1.8704813,3.7027955,5.1845446,2.2133658,2.8521645,2.788373
2009-01-08,11.389318,8.544885,9.155001,6.5108075,3.9508967,2.4117715,3.8392677,4.086071
2009-01-09,0.2472602,0.12776329,0.24322632,0.027565373,0.094308466,1.0286545,0.1045001,0.24001198
2009-01-10,2.7850304,2.4278562,1.7316712,0.75594395,1.2173574,1.8567287,0.859377,1.7625417
2009-01-11,2.4266677,0.6945186,1.1699097,1.1388892,1.5953587,2.5753465,3.3265395,2.966493
2009-01-12,0.475818,0.3113113,0.17328969,0.070805974,0.44815984,0.35364318,0.49897504,1.9606093
2009-01-13,2.766283,1.4152312,4.4465837,3.2551324,1.5562164,2.6151857,3.0397055,2.8184178
2009-01-14,0.65948486,0.6883441,1.4149622,2.3511672,1.1059889,1.4801563,2.0714,2.155638
2009-01-15,2.299337,3.4183183,1.0044873,1.0058838,2.555703,1.5971014,0.8630189,3.8470452
2009-01-16,14.159189,14.15503,4.0297747,9.581947,11.286137,6.999798,10.634069,12.860814
2009-01-17,9.779807,8.045887,16.83009,25.785534,19.579046,9.872367,15.784061,11.688761
2009-01-18,13.425148,6.7860885,10.753462,2.336656,5.699561,7.441089,3.4699848,5.375909
2009-01-19,7.421424,1.0992903,3.7101877,1.2902426,5.66075,4.1514716,3.2882934,4.9050903
2009-01-20,11.505843,8.640651,2.263467,2.0130892,4.3168426,2.3422077,1.1564345,1.3368479
2009-01-21,5.1454954,6.4239516,3.9144247,7.5747933,7.598361,3.0713902,3.6612,3.716881
2009-01-22,2.0037901,0.90692145,6.4515724,5.995694,3.56548,1.8144491,7.7397256,6.141689
2009-01-23,1.1007513,0.70530725,5.2141557,5.769711,7.2540584,3.5130484,4.0816646,5.8352633
2009-01-24,1.887649,1.9725177,0.5271671,0.5115515,3.9413009,0.2954488,0.10399672,1.4740376
2009-01-25,5.4416227,1.9206948,4.818854,4.0935454,3.7185225,9.582627,5.6408863,2.6888294
2009-01-26,11.453372,7.42423,8.736555,9.227519,8.003377,5.522418,6.3738346,6.102067
2009-01-27,0.4598564,0.68653816,0.43591577,0.16840184,0.8869319,2.7267168,0.48077065,1.6585784
2009-01-28,1.2450948,0.52527934,3.1869638,0.65977305,1.023281,3.4310248,0.85786486,5.964393
2009-01-29,2.7862625,2.1902394,1.3639249,0.652576,2.5388014,5.1182303,2.3997912,2.718059
2009-01-30,2.8783455,8.297015,1.0274568,1.7057962,6.4711733,2.6027632,1.7555313,5.015934
2009-01-31,2.0315313,1.160904,5.1902733,9.590522,14.578146,5.265653,12.166176,14.86395
2009-02-01,0.51379526,0.21919084,0.484871,0.058458634,0.117958084,0.068040766,0.049699437,0.26571384
2009-02-02,10.828631,4.016864,9.696834,3.383465,3.3157544,3.0606887,1.3842415,4.345161
2009-02-03,4.2749357,3.4321525,0.6520701,1.8712943,3.304899,1.7089664,1.3073267,3.911541
2009-02-04,0.4230895,0.4782633,0.56842434,3.553611,2.4853442,1.8154832,7.7970657,3.8737128
2009-02-05,2.785318,2.6901345,0.622256,0.8855451,2.4160593,3.1589758,1.9155226,2.9633703
2009-02-06,1.5464185,2.309704,3.3421316,3.4359338,7.4063425,2.5487792,3.107194,7.4226
2009-02-07,1.2540427,0.4244511,0.68616503,1.2257485,6.7850327,3.2291894,2.0707479,5.8702736
2009-02-08,5.2181196,3.832228,6.1747994,4.6916885,3.6812704,5.4984937,2.3459907,2.6217232
2009-02-09,4.8701005,4.042077,4.8903146,6.2281284,10.295267,6.119776,8.038178,9.0545025
2009-02-10,4.246426,2.5843644,3.154749,3.6505098,4.72035,4.8765388,3.8653102,3.8894627
2009-02-11,0.04959978,0.11931728,0.019239029,0.15259007,0.6928704,0.49083793,0.19869503,1.6893672
2009-02-12,4.3599477,12.5399275,1.2030699,5.168678,9.726247,2.0605996,2.2726305,6.3702693
2009-02-13,17.04937,11.974793,14.643682,14.180603,15.770489,9.905314,10.645946,10.5339575
2009-02-14,4.749269,4.7938805,7.6498904,8.451603,10.076786,4.28265,7.542541,8.235354
2009-02-15,11.350805,6.930206,7.1159515,5.905684,8.918705,4.5550866,4.1528115,3.450805
2009-02-16,2.1615849,2.0925004,4.734475,6.35171,7.049917,1.0060073,4.572458,5.1659846
2009-02-17,4.02603,3.0149918,6.7600055,5.199621,4.0950503,8.4485035,4.5982385,4.7977
2009-02-18,0.9316249,1.8219084,0.50286937,2.112814,1.943155,0.7342075,3.1695757,2.3135264
2009-02-19,0.5291129,0.2686716,0.16217096,0.2552423,0.80688715,0.24048768,0.29846877,1.6154088
2009-02-20,23.890617,14.618823,10.21704,4.4993815,8.72264,10.608338,2.821424,4.9372444
2009-02-21,8.076901,3.329233,13.959148,11.936977,10.791259,10.959514,13.4275875,12.184406
2009-02-22,4.3451395,2.8464055,1.5884706,0.6862779,2.9573755,5.854347,1.5493214,4.559764
2009-02-23,17.42107,13.807727,14.765152,15.692334,21.69171,14.531814,15.275542,19.147438
2009-02-24,23.376436,18.81405,25.470665,26.529114,24.636457,24.98728,29.117828,22.834646
2009-02-25,8.810834,8.288157,2.9743028,1.833822,3.6802862,3.8925989,3.0629163,3.8935122
2009-02-26,8.376879,6.9499435,10.356161,11.87028,12.649654,9.045635,11.430603,10.108864
2009-02-27,0.23133358,0.45926246,0.3236284,0.5182703,0.5094791,0.6853698,0.8473933,2.0102077
2009-02-28,0.30549598,0.5942896,0.13676116,0.33073768,1.2758114,2.701131,1.0346097,1.4176445
2009-03-01,2.4366572,1.0087684,1.2245742,0.6175368,2.8731043,6.901142,5.2639213,5.6040764
2009-03-02,2.5426552,1.5306951,2.514567,3.3007023,1.9005218,2.3415434,4.1718664,4.4611893
2009-03-03,3.6963458,2.6114955,1.2405472,1.4428593,1.0507588,4.2201657,3.5275936,3.2498577
2009-03-04,1.0010675,1.0483329,0.66089857,1.6805294,3.3406217,1.7229582,1.4700444,2.2722445
2009-03-05,2.5801194,2.8006468,0.6727945,0.57720315,2.9848416,1.7788076,0.77314913,4.749924
2009-03-06,5.812318,3.4585671,2.4327898,2.1536746,1.2024101,0.47137076,0.23053278,1.33397
2009-03-07,0.6944394,0.38058707,0.4112931,0.07959261,0.12313386,3.1130674,0.32149866,0.66820914
2009-03-08,3.4820073,1.439986,1.4344797,0.32247832,0.7743895,3.4869857,0.1894922,0.45018
2009-03-09,8.136831,4.267718,12.193437,9.576824,11.428355,8.779114,13.078514,14.942092
2009-03-10,3.7382681,2.4501524,1.5553737,0.9229582,1.4737933,10.150348,4.4000344,2.2676678
2009-03-11,8.465089,4.219154,3.946139,6.370923,8.070923,1.686147,5.1245685,7.057179
2009-03-12,0.7149745,0.12008323,6.659053,1.068257,0.5119231,7.3234415,3.9786108,0.911299
2009-03-13,6.038248,2.592884,1.3991165,0.5677846,0.80009633,1.7791162,1.0510607,2.0910113
2009-03-14,0.31491303,0.113560386,0.15355483,0.08940708,0.58358365,0.57764065,0.5736613,2.1517932
2009-03-15,0.8981165,0.72361237,0.7198979,0.19188587,0.23752587,4.8849216,1.6942656,1.6724943
2009-03-16,0.035879813,0.0034099233,0.054387458,0.0016764754,0.04128455,0.14049149,0.0631487,0.34650704
2009-03-17,0.043953333,3.1325925e-16,0.007640749,0.0008186135,0.014502805,0.074482225,0.0071594445,0.057316538
2009-03-18,0.27602538,0.100970656,0.2675306,0.08774943,0.36340234,3.7077014,1.4069068,0.6213127
2009-03-19,5.6970215,2.8742902,10.335501,8.688229,6.1997075,12.933131,16.312393,11.215556
2009-03-20,2.632556,1.2818162,0.9604951,0.5458426,1.8659284,5.2950606,1.6912194,1.7289237
2009-03-21,5.8562694,1.9431429,7.693781,4.502765,3.790653,9.679997,9.549984,6.2489576
2009-03-22,2.6307614,6.836852,0.9124045,2.108656,6.305077,2.1961215,3.8254302,5.836885
2009-03-23,4.387484,3.7476573,4.9208503,7.3700833,8.858843,7.1154027,8.706324,7.6031094
2009-03-24,13.010598,4.4915695,9.58851,7.1573434,6.9895535,5.43221,4.5079627,4.2228227
2009-03-25,1.2466669,0.88834727,0.36805165,0.54597133,2.774748,0.36620465,0.4509679,1.6388009
2009-03-26,1.3855865,1.2748975,0.7601066,2.0077868,5.970099,4.4628654,3.7294242,3.4307842
2009-03-27,4.1194396,2.6079917,5.582185,6.65138,6.7444277,7.6367083,8.307095,6.466916
2009-03-28,4.270721,1.6187385,0.5448199,0.58054525,2.5883985,1.2223489,1.5256321,2.7956607
2009-03-29,4.4477897,1.8819289,6.520676,2.8418174,2.7053003,5.8552284,4.356053,2.2298052
2009-03-30,1.4686446,0.45035133,2.6984339,4.517976,4.298595,1.4820617,2.9896634,3.845677
2009-03-31,6.3067274,3.1491537,2.5126967,0.68218917,1.3904364,0.13292481,0.080729365,0.6132631
2009-04-01,1.462572,0.71788394,0.10147111,0.09589978,0.22860779,0.08069253,0.13522996,0.55124193
2009-04-02,1.2203547,0.99304223,0.25691557,0.11969079,0.2691978,0.11704577,0.38581303,1.6861868
2009-04-03,0.119064935,0.00022583865,0.00197994,0.008714193,0.081811085,0.10809899,0.026241321,0.2040459
2009-04-04,0.05404231,0.3036897,0.024075383,0.120697565,1.3257455,0.15034994,0.09203297,1.066253
2009-04-05,0.252406,0.08165055,1.3085886,0.18523826,0.7632601,1.6919048,0.6964561,0.32146543
2009-04-06,1.8140574,1.0594751,0.7106943,0.47371492,1.0149366,2.8997154,1.3165451,1.3148419
2009-04-07,8.965506,8.1287775,1.608596,1.4323499,3.3805149,2.3167403,1.1385413,3.366715
2009-04-08,14.929546,7.7285075,24.823124,13.754518,12.44591,21.062359,12.8227005,11.157896
2009-04-09,7.145717,7.2748485,9.5401125,3.8548324,10.995049,5.399818,6.431688,9.5262985
2009-04-10,3.1393688,3.0058188,1.1355011,1.0767609,1.9791623,3.3014717,2.1973631,2.4150155
2009-04-11,2.0431108,6.0379987,2.1457875,8.615829,7.463888,5.5034103,9.880748,7.5875564
2009-04-12,4.3386946,3.2528703,2.065137,9.962004,9.991542,1.2749135,5.1009717,3.9765959
2009-04-13,13.070835,6.193777,14.384755,11.641897,10.248641,11.249652,14.697218,12.38725
2009-04-14,0.9990965,0.6629004,0.23466864,0.16919404,0.23433088,0.054742064,0.004022885,0.05035613
2009-04-15,0.021878144,0.025233543,0.067123435,0.00578213,0.12915853,0.48871115,0.0246065,0.057867248
2009-04-16,0.0059549534,0.0009865584,0.00921609,2.400197e-16,0.020938417,0.0214548,0.01589137,0.09222351
2009-04-17,0.0016200264,0.0,0.001471447,0.00061924406,0.004780925,0.0,2.0646079e-05,9.061635e-06
2009-04-18,0.00014227736,0.0015937604,0.03306436,2.729869e-06,0.0029726059,0.0002530502,0.00019075029,0.011840095
2009-04-19,4.6404177e-17,0.00032329216,0.02105232,3.8225455e-17,0.00044293795,0.007820511,0.0023238375,0.00010390007
2009-04-20,0.30282083,0.037672047,0.03079884,0.008135971,0.0356255,0.0038010005,0.00293826,0.0072078286
2009-04-21,0.2205535,0.06594785,0.047056686,0.17754833,0.8240114,0.3277261,0.78964645,0.65871245
2009-04-22,1.8688589,0.65100235,0.93723065,6.740688,6.65929,2.2205741,5.3120785,6.5132475
2009-04-23,2.2040567,1.4359521,5.717429,3.854635,0.37028307,2.6657143,0.9866957,0.18226278
2009-04-24,0.0016778297,5.8636317e-05,0.013112489,0.0,0.01133845,0.0011554521,0.00539283,0.0010105339
2009-04-25,0.0019050915,0.16856112,0.0021877093,0.12354829,0.014956918,0.00075202755,0.00023987728,0.009844001
2009-04-26,0.113485806,0.07418726,1.7218938,0.13329156,0.04622297,0.08978695,0.033688426,0.027187334
2009-04-27,0.0040969667,0.015841769,0.0,0.00429887,0.027472496,0.0,6.324878e-05,2.311292e-06
2009-04-28,0.00655494,0.0106954975,0.04671971,0.12059619,0.08935481,0.0968586,0.14451982,0.06845495
2009-04-29,0.060967527,0.04864821,1.046143,1.9481121,0.59014547,0.2008802,0.7205669,0.7385287
2009-04-30,0.014721655,0.00563445,0.033088375,0.0012007726,0.011330654,0.029087543,0.0017276274,0.002786438
2009-05-01,6.083778,3.2319195,6.728328,7.1361747,7.821602,2.456285,3.3679924,4.3119373
2009-05-02,0.20762359,0.068095475,0.14274336,0.024999596,0.03607587,0.22428344,0.045191508,0.022738485
2009-05-03,0.07918351,0.0016418153,0.05745188,0.0042965617,0.036172725,0.01256817,0.00490305,0.016465915
2009-05-04,0.033186942,0.017032783,0.039178766,0.03331514,0.023812095,0.005460977,0.007432808,1.7320277e-05
2009-05-05,0.31305805,4.584891e-16,0.038448915,0.00544944,0.0016353941,0.04517272,0.0004433975,0.0046524797
2009-05-06,2.2386568,0.6857906,0.3634495,0.13203812,0.17243084,0.11233922,0.0117805125,0.013707086
2009-05-07,1.2704759,0.24284741,1.1981728,0.83468276,3.2086942,0.23815079,0.5924461,1.5515796
2009-05-08,0.0077190744,0.0030967325,0.0028699012,2.7148073e-17,0.00016549448,0.010515807,2.2967639e-17,0.00017271767
2009-05-09,1.9683828e-19,1.3277223e-19,1.4477508e-19,9.316684e-20,1.129002e-19,1.6301773e-19,0.0002388554,0.00028535788
2009-05-10,6.4875584,2.826362,7.342822,0.81876695,1.6240396,0.64354223,0.22874765,0.10297237
2009-05-11,0.535956,1.0742513,0.06921403,2.2133455,4.2167673,0.074115165,1.0931039,2.665851
2009-05-12,0.04321172,0.20606911,0.040455867,1.9252491,3.405452,0.2273954,1.4546647,2.4662828
2009-05-13,1.2412258,6.249558,5.996948,0.32527506,0.033508364,0.36359897,0.13381545,0.02227954
2009-05-14,0.007562397,0.08971048,0.00067758054,0.009316034,0.016833587,0.19717374,0.028006537,0.021020632
2009-05-15,0.14024591,0.04929765,0.045540743,0.012271081,0.0012798437,0.029508507,0.002586291,0.0055535045
2009-05-16,0.02824926,0.11748197,0.0014706423,0.004046162,0.09366059,0.00024081049,0.041675396,0.014282204
2009-05-17,0.7990277,0.7635724,0.18196942,0.2883467,0.10273034,0.0032890257,0.018692126,0.0037774679
2009-05-18,0.33270076,0.756837,0.052081887,0.14060725,0.3073902,0.40965548,0.078431204,0.11311629
2009-05-19,0.1742151,0.07315765,0.03103098,0.0057185986,0.0008467053,0.09713353,0.0065629836,0.00018693774
2009-05-20,0.0,0.05163832,0.0,0.038079467,0.12917282,0.0,0.023972595,0.027267471
2009-05-21,0.0002971924,0.0013120451,0.04067643,0.00183827,0.003237004,0.00050380017,0.0015491104,0.0022115358
2009-05-22,3.378138e-16,0.01082249,0.0025595764,1.4876498e-16,0.013208664,3.0818843e-05,2.5181782e-05,0.0016636144
2009-05-23,1.0631547,1.1162038,0.19573346,0.23920743,1.4453325,0.2872866,0.008977967,0.01708715
2009-05-24,0.0013980425,0.010961545,0.00027846766,0.003986068,0.005756756,0.27967736,0.006627927,0.00628058
2009-05-25,0.00045144727,0.16834925,0.008075678,0.2025996,0.6325012,0.013869965,0.32200646,0.35571852
2009-05-26,1.2129745,1.39197,0.83394086,4.33169,5.9477687,0.6728685,3.2373083,3.4273894
2009-05-27,6.0195923,1.5974364,0.88969344,0.99714655,0.21822459,0.45150498,0.09544369,0.0066868924
2009-05-28,0.004367042,0.00073826255,0.0005946083,0.000100636295,0.004697843,0.067611255,0.017979486,0.00084898964
2009-05-29,0.0011077172,0.0,0.056492962,0.0,0.0031007759,0.00036148465,0.00024640045,0.0008868665
2009-05-30,0.004390546,0.015638463,0.0022314084,0.0013865231,0.036400206,0.0002154133,3.5662237e-05,3.014321e-05
2009-05-31,0.0,0.0,0.021090569,0.0,0.0040807435,0.00070155016,0.00020778562,3.474898e-05
2009-06-01,3.0424915e-16,0.0013194936,0.011480335,1.0855088e-16,0.011846598,2.922423e-05,0.0004953363,2.0741678e-05
2009-06-02,0.14629386,0.30218744,0.026781952,0.0,0.0020113385,0.00012765238,0.0,6.898695e-06
2009-06-03,0.0055835685,0.0005295445,0.0005283477,0.0,3.690529e-05,0.0020726314,0.021761913,0.008003236
2009-06-04,0.0,0.0,0.0019032402,0.0,0.0,8.813151e-05,0.00015138692,0.00016230163
2009-06-05,0.0,0.0,0.0010871292,0.0,0.0006523789,4.0278388e-05,0.000111603906,0.012444902
2009-06-06,0.0023036962,0.0003110888,0.03241641,2.1076797e-17,0.012363468,3.7544818e-05,0.00017338926,1.2665719e-05
2009-06-07,4.09968e-17,1.631762e-17,0.0027379908,1.5037732e-17,0.019356824,3.438315e-05,7.011125e-05,1.4316587e-05
2009-06-08,3.865936e-16,1.5978337e-16,0.000104598694,9.5971664e-08,7.6254196e-07,0.003799483,0.00014622757,9.0269705e-06
2009-06-09,0.0007678988,0.0003298734,0.0023916108,0.0,0.00055357936,7.8604295e-05,0.0004210904,1.2109818e-05
2009-06-10,0.008172802,0.0,0.0033515475,0.00030683161,0.0025833703,1.1761016e-05,0.0,1.7829649e-05
2009-06-11,0.0,0.0062670624,0.02002077,0.0,0.023429457,0.00023040027,0.0017766367,2.6834039e-06
2009-06-12,0.0454788,0.0,0.012172602,0.00022073483,0.004245954,0.00014108946,0.0001529181,0.018335812
2009-06-13,1.3534992,2.084938,0.018890675,0.23110025,1.1269146,0.0010673607,0.02258805,0.08060075
2009-06-14,0.02016934,0.0,0.0,0.0,0.0,0.0,0.0,0.00045244102
2009-06-15,6.6180415e-16,2.6523823e-16,0.0029604102,0.0010754438,0.00028518296,1.5715066e-05,0.0001446607,0.00083914015
2009-06-16,0.001251917,0.0,0.0,0.0,0.0033785654,0.008789382,3.1208767e-06,0.007508101
2009-06-17,0.0,0.0,0.004987805,0.0,0.0,6.3233374e-06,0.0,8.0051e-05
2009-06-18,0.0028636844,0.0,0.00031744185,0.0,0.0,2.8850229e-05,0.0,1.4076083e-05
2009-06-19,0.0011887536,0.0022997148,0.0017260389,3.0518155e-16,0.0033714736,0.031761877,0.011987113,0.021133905
